epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,15809.3,2.22965,1.02345,1.4876,0.88392,0.79252,0.85653,0.52535,2.08111,0.76384,1.46014,0.006601,0.006601,0.006601
105,15961.5,2.22849,1.01027,1.48366,0.88496,0.79696,0.86001,0.5264,2.08265,0.76149,1.45966,0.006568,0.006568,0.006568
106,16112.4,2.22202,1.00779,1.48325,0.88568,0.79912,0.85987,0.52597,2.08629,0.76133,1.46021,0.006535,0.006535,0.006535
107,16265.8,2.1941,1.00611,1.48177,0.89193,0.80106,0.85967,0.52733,2.08796,0.76032,1.46168,0.006502,0.006502,0.006502
108,16417.9,2.19176,1.00266,1.47742,0.88891,0.801,0.85897,0.52695,2.0792,0.75905,1.45944,0.006469,0.006469,0.006469
109,16571.7,2.20155,1.01795,1.48327,0.89014,0.80163,0.86089,0.52749,2.06953,0.75541,1.45717,0.006436,0.006436,0.006436
110,16724.5,2.18789,1.0003,1.47315,0.88125,0.80929,0.86138,0.52748,2.06713,0.75415,1.4566,0.006403,0.006403,0.006403
111,16875.8,2.16637,0.99344,1.47493,0.88232,0.8076,0.8614,0.52673,2.0605,0.75173,1.45421,0.00637,0.00637,0.00637
112,17028.1,2.18733,0.99567,1.47511,0.88607,0.80878,0.86277,0.52595,2.0641,0.75002,1.4548,0.006337,0.006337,0.006337
113,17180.8,2.2115,1.01695,1.48606,0.88289,0.80515,0.86222,0.52685,2.06649,0.75021,1.45503,0.006304,0.006304,0.006304
114,17333.5,2.16447,0.99356,1.47045,0.88261,0.81069,0.86238,0.528,2.07082,0.75001,1.45415,0.006271,0.006271,0.006271
115,17485.9,2.14025,0.98925,1.46224,0.88269,0.80839,0.86335,0.52853,2.06075,0.74855,1.45153,0.006238,0.006238,0.006238
116,17637.7,2.16719,0.99002,1.47015,0.8834,0.80974,0.86399,0.52949,2.05992,0.74822,1.45173,0.006205,0.006205,0.006205
117,17787.3,2.15551,0.98872,1.46444,0.87748,0.81037,0.86419,0.53014,2.05292,0.74654,1.44849,0.006172,0.006172,0.006172
118,17938.2,2.18246,1.00283,1.46943,0.87601,0.80961,0.86359,0.52988,2.05043,0.7464,1.44817,0.006139,0.006139,0.006139
119,18089.6,2.15254,0.99278,1.46203,0.8812,0.81416,0.86486,0.53126,2.0525,0.74572,1.4474,0.006106,0.006106,0.006106
120,18240.7,2.21048,1.00423,1.47134,0.88273,0.80992,0.86502,0.53157,2.04142,0.7456,1.44532,0.006073,0.006073,0.006073
121,18390.6,2.17559,0.99712,1.4707,0.89077,0.80456,0.86479,0.53229,2.04205,0.74457,1.44453,0.00604,0.00604,0.00604
122,18542.4,2.15138,0.98071,1.46482,0.89318,0.80347,0.86372,0.53203,2.04165,0.74512,1.44319,0.006007,0.006007,0.006007
123,18693.8,2.18096,0.98159,1.46732,0.90147,0.8076,0.86354,0.53266,2.04166,0.74339,1.44224,0.005974,0.005974,0.005974
124,18846.8,2.1186,0.98434,1.45448,0.89735,0.80963,0.86452,0.53324,2.04253,0.74256,1.43949,0.005941,0.005941,0.005941
125,19000,2.13489,0.97699,1.45116,0.89964,0.80982,0.86454,0.53398,2.03356,0.74038,1.43761,0.005908,0.005908,0.005908
126,19152.4,2.13657,0.97919,1.45693,0.89223,0.81379,0.86457,0.53522,2.02637,0.73804,1.43665,0.005875,0.005875,0.005875
127,19306.6,2.14901,0.97751,1.45925,0.88778,0.81512,0.86432,0.53555,2.02399,0.73654,1.43592,0.005842,0.005842,0.005842
128,19459.8,2.14041,0.96943,1.45238,0.88467,0.81328,0.86519,0.53653,2.02357,0.73546,1.43549,0.005809,0.005809,0.005809
129,19611.7,2.11787,0.98408,1.44848,0.88985,0.81351,0.86638,0.53733,2.02106,0.73438,1.43417,0.005776,0.005776,0.005776
130,19766.4,2.12512,0.97713,1.45186,0.88876,0.8168,0.86678,0.53696,2.02536,0.73402,1.43489,0.005743,0.005743,0.005743
