epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,7779.29,0.79905,0.81635,1.3518,0.90549,0.86327,0.89941,0.56842,0.77058,0.62742,1.34409,0.005578,0.005578,0.005578
136,7834.36,0.79832,0.82331,1.3515,0.90657,0.86284,0.89916,0.56848,0.77008,0.62724,1.34268,0.005545,0.005545,0.005545
137,7889.83,0.80011,0.81956,1.34824,0.90511,0.86255,0.89897,0.56818,0.77002,0.62662,1.34207,0.005512,0.005512,0.005512
138,7944.92,0.79949,0.81584,1.34963,0.90548,0.86203,0.89933,0.56831,0.76991,0.62677,1.34215,0.005479,0.005479,0.005479
139,7999.73,0.79643,0.81462,1.34201,0.90215,0.86221,0.8995,0.56762,0.76989,0.62613,1.34137,0.005446,0.005446,0.005446
140,8054.19,0.8027,0.82218,1.35022,0.90233,0.86221,0.89965,0.56805,0.76975,0.6265,1.34008,0.005413,0.005413,0.005413
141,8108.92,0.80124,0.8239,1.34716,0.89946,0.86203,0.89911,0.56794,0.76976,0.62608,1.33951,0.00538,0.00538,0.00538
142,8179.03,0.79764,0.81674,1.34629,0.90114,0.86255,0.89973,0.56835,0.76945,0.62557,1.33882,0.005347,0.005347,0.005347
143,8271.23,0.80207,0.817,1.34634,0.90315,0.8619,0.89988,0.56773,0.76932,0.62547,1.33835,0.005314,0.005314,0.005314
144,8331.09,0.80198,0.81917,1.35398,0.89939,0.86295,0.9002,0.56775,0.76951,0.6251,1.3384,0.005281,0.005281,0.005281
145,8412.26,0.79788,0.81628,1.34256,0.90207,0.8626,0.90083,0.56876,0.7694,0.62449,1.33775,0.005248,0.005248,0.005248
146,8519.04,0.79997,0.81759,1.34958,0.90251,0.86088,0.90111,0.56799,0.76947,0.62364,1.3372,0.005215,0.005215,0.005215
147,8627.22,0.8002,0.8191,1.33935,0.90314,0.86373,0.90096,0.56743,0.76957,0.62382,1.33655,0.005182,0.005182,0.005182
148,8697.66,0.79612,0.81249,1.34388,0.9063,0.86323,0.90084,0.56748,0.76968,0.62336,1.33618,0.005149,0.005149,0.005149
149,8752.87,0.79783,0.81124,1.34341,0.90692,0.86295,0.90106,0.56752,0.76944,0.62282,1.33563,0.005116,0.005116,0.005116
150,8807.64,0.79695,0.80848,1.33973,0.90444,0.8643,0.90137,0.56822,0.76945,0.62257,1.33561,0.005083,0.005083,0.005083
151,8862.53,0.79867,0.81122,1.34071,0.9025,0.864,0.90149,0.56847,0.76919,0.62182,1.33472,0.00505,0.00505,0.00505
152,8917.2,0.79391,0.79849,1.33707,0.9068,0.86295,0.90173,0.56828,0.76941,0.62169,1.33444,0.005017,0.005017,0.005017
153,8971.6,0.79278,0.80242,1.3345,0.90608,0.8636,0.90227,0.56909,0.76934,0.62135,1.33415,0.004984,0.004984,0.004984
154,9026.02,0.79555,0.80781,1.33655,0.9083,0.86295,0.90256,0.56884,0.76923,0.6207,1.33356,0.004951,0.004951,0.004951
155,9080.82,0.79737,0.79886,1.33677,0.90513,0.86346,0.90271,0.56941,0.76926,0.62065,1.33304,0.004918,0.004918,0.004918
156,9135.61,0.79478,0.80652,1.33574,0.90619,0.86319,0.903,0.56934,0.7692,0.62068,1.3326,0.004885,0.004885,0.004885
157,9190.76,0.79556,0.80209,1.33037,0.90384,0.8633,0.90381,0.56927,0.76909,0.62013,1.33198,0.004852,0.004852,0.004852
158,9246.05,0.79545,0.80129,1.32905,0.90488,0.86332,0.9036,0.56935,0.76909,0.6201,1.33174,0.004819,0.004819,0.004819
159,9300.85,0.79317,0.7909,1.32893,0.90522,0.86304,0.90385,0.57071,0.76896,0.61984,1.33137,0.004786,0.004786,0.004786
160,9355.88,0.79374,0.79751,1.32157,0.90657,0.86223,0.90378,0.57104,0.76898,0.61947,1.33105,0.004753,0.004753,0.004753
161,9451.87,0.79311,0.80299,1.32425,0.90426,0.86323,0.90349,0.57089,0.76906,0.61911,1.33108,0.00472,0.00472,0.00472
162,9558.66,0.79342,0.79593,1.31515,0.90859,0.86205,0.90352,0.57099,0.76892,0.61869,1.33029,0.004687,0.004687,0.004687
163,9667.35,0.79657,0.80802,1.32982,0.90731,0.86194,0.9036,0.57118,0.7688,0.61845,1.32974,0.004654,0.004654,0.004654
164,9756.45,0.79179,0.80295,1.32096,0.90923,0.86107,0.90375,0.57084,0.76887,0.61828,1.32922,0.004621,0.004621,0.004621
165,9846.82,0.79456,0.79205,1.32514,0.90683,0.86206,0.90343,0.57125,0.76877,0.61823,1.32888,0.004588,0.004588,0.004588
166,9937.01,0.7909,0.79543,1.31968,0.90779,0.86177,0.90369,0.57098,0.76871,0.61793,1.32836,0.004555,0.004555,0.004555
167,10027.3,0.79053,0.79466,1.3206,0.90704,0.86133,0.90362,0.57122,0.76863,0.61745,1.32809,0.004522,0.004522,0.004522
168,10095.6,0.79196,0.78739,1.32082,0.90558,0.86313,0.90335,0.57112,0.76869,0.61749,1.3279,0.004489,0.004489,0.004489
169,10150.1,0.79245,0.78739,1.32426,0.90711,0.86181,0.90336,0.5712,0.76877,0.61725,1.32769,0.004456,0.004456,0.004456
170,10204.6,0.79062,0.78751,1.31986,0.90551,0.86212,0.90338,0.57121,0.76889,0.61673,1.32762,0.004423,0.004423,0.004423
171,10259.1,0.78814,0.78405,1.31712,0.9069,0.86295,0.90348,0.57137,0.76895,0.61632,1.32734,0.00439,0.00439,0.00439
172,10313.5,0.79287,0.7883,1.3167,0.90655,0.86309,0.9036,0.57154,0.76893,0.61604,1.32712,0.004357,0.004357,0.004357
