epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,20571.9,0.80436,0.80271,1.38942,0.90586,0.84995,0.89607,0.55924,0.77108,0.60357,1.3624,0.005974,0.005974,0.005974
124,20740.8,0.80078,0.80088,1.37856,0.90696,0.85053,0.89667,0.56061,0.77061,0.603,1.36122,0.005941,0.005941,0.005941
125,20909.8,0.80215,0.7892,1.37566,0.90697,0.84994,0.89629,0.56087,0.77044,0.60192,1.36096,0.005908,0.005908,0.005908
126,21078.2,0.80058,0.7959,1.37491,0.90952,0.85014,0.8972,0.56192,0.77013,0.60109,1.36066,0.005875,0.005875,0.005875
127,21246.8,0.80389,0.79584,1.37586,0.91074,0.84991,0.89678,0.56191,0.77009,0.59965,1.35994,0.005842,0.005842,0.005842
128,21413.8,0.79972,0.78993,1.36937,0.90646,0.85045,0.89733,0.56308,0.7699,0.59976,1.3579,0.005809,0.005809,0.005809
129,21583.6,0.80117,0.79771,1.37408,0.90779,0.8492,0.8982,0.56372,0.7696,0.59938,1.35645,0.005776,0.005776,0.005776
130,21751.2,0.8052,0.79253,1.36817,0.91022,0.84473,0.89765,0.56319,0.76952,0.599,1.35566,0.005743,0.005743,0.005743
131,21919.9,0.80419,0.79244,1.37273,0.90742,0.84918,0.89715,0.56335,0.76913,0.59918,1.35476,0.00571,0.00571,0.00571
132,22087.5,0.80263,0.78591,1.36806,0.90732,0.85009,0.89765,0.56406,0.76862,0.59825,1.35328,0.005677,0.005677,0.005677
133,22257,0.80178,0.79633,1.36917,0.90892,0.84944,0.89795,0.56357,0.76824,0.59839,1.35251,0.005644,0.005644,0.005644
134,22425.6,0.80121,0.79263,1.36784,0.90568,0.85026,0.89678,0.56278,0.76826,0.59797,1.35208,0.005611,0.005611,0.005611
135,22593.6,0.80404,0.7901,1.37137,0.91038,0.84907,0.89605,0.56356,0.76797,0.5967,1.35112,0.005578,0.005578,0.005578
136,22761,0.80068,0.79746,1.3685,0.90771,0.85023,0.8976,0.56335,0.76778,0.59671,1.35048,0.005545,0.005545,0.005545
137,22930,0.80414,0.78515,1.36645,0.90893,0.84869,0.89788,0.56435,0.76796,0.59724,1.35067,0.005512,0.005512,0.005512
138,23099.7,0.80097,0.77669,1.36378,0.90942,0.85025,0.89757,0.56388,0.76809,0.59667,1.35024,0.005479,0.005479,0.005479
139,23267.9,0.8001,0.79023,1.37035,0.91011,0.8497,0.89758,0.56335,0.76828,0.59679,1.35033,0.005446,0.005446,0.005446
140,23436.8,0.79826,0.78004,1.36742,0.90914,0.85171,0.89769,0.56307,0.76822,0.59655,1.35033,0.005413,0.005413,0.005413
141,23603.6,0.79989,0.78239,1.35856,0.91265,0.8497,0.89845,0.56348,0.76818,0.59617,1.34993,0.00538,0.00538,0.00538
142,23772.6,0.79858,0.77698,1.36728,0.91308,0.85141,0.89854,0.5623,0.76811,0.59562,1.35003,0.005347,0.005347,0.005347
143,23939.4,0.7996,0.77773,1.3654,0.91442,0.84878,0.89831,0.56268,0.76821,0.59544,1.34969,0.005314,0.005314,0.005314
144,24107.3,0.80028,0.78244,1.36284,0.91193,0.85185,0.89817,0.56284,0.76824,0.595,1.34914,0.005281,0.005281,0.005281
145,24273.8,0.79509,0.7744,1.35903,0.91378,0.85018,0.8983,0.56306,0.7682,0.59422,1.34873,0.005248,0.005248,0.005248
146,24442.3,0.80078,0.7765,1.35139,0.9159,0.84954,0.89841,0.56254,0.76802,0.59346,1.34825,0.005215,0.005215,0.005215
147,24610.6,0.79637,0.77766,1.34784,0.91687,0.8483,0.89868,0.56279,0.76789,0.59368,1.34714,0.005182,0.005182,0.005182
148,24778.5,0.79589,0.77323,1.35497,0.91693,0.84763,0.89844,0.56258,0.76793,0.59387,1.34673,0.005149,0.005149,0.005149
149,24944.4,0.79644,0.774,1.35451,0.91765,0.84743,0.89889,0.56267,0.76785,0.59367,1.34596,0.005116,0.005116,0.005116
150,25111.3,0.79819,0.7769,1.35025,0.9166,0.84642,0.89887,0.56291,0.76788,0.59394,1.3451,0.005083,0.005083,0.005083
151,25279.1,0.79625,0.77076,1.34955,0.91866,0.84559,0.89844,0.56287,0.76769,0.59361,1.34442,0.00505,0.00505,0.00505
152,25448,0.79671,0.77566,1.35472,0.91785,0.84529,0.89828,0.56339,0.76737,0.59262,1.3436,0.005017,0.005017,0.005017
153,25615.8,0.79873,0.77468,1.35641,0.91867,0.84373,0.89801,0.56377,0.7672,0.59192,1.34302,0.004984,0.004984,0.004984
154,25784.5,0.7931,0.76748,1.34339,0.91557,0.846,0.89842,0.56397,0.76724,0.5918,1.34226,0.004951,0.004951,0.004951
155,25951.1,0.79338,0.76895,1.34985,0.91568,0.84626,0.89827,0.56373,0.76718,0.59167,1.34177,0.004918,0.004918,0.004918
156,26118.6,0.79692,0.76605,1.35862,0.91328,0.84546,0.89802,0.56383,0.767,0.59148,1.34142,0.004885,0.004885,0.004885
157,26285.6,0.79374,0.76337,1.34448,0.91222,0.84567,0.89799,0.56353,0.767,0.59161,1.34147,0.004852,0.004852,0.004852
